PERMCO,GVKEY,companyid,score,preferred,duplicate
58727,039584,3456740,3,1,0
58730,038258,3452683,1,1,0
58731,039089,3449382,1,1,0
58734,106233,3443629,1,1,0
58735,039639,3456494,1,1,0
58736,038328,3456604,1,1,0
58737,039544,3457385,1,1,0
58738,155894,3444216,1,1,0
58739,039471,3444266,1,1,0
58742,039547,3453887,1,1,0
58744,038194,3449289,3,1,0
58745,038415,3447274,1,1,0
58746,039542,3453602,1,1,0
58748,039278,3453516,1,1,0
58750,039477,3448971,1,1,0
58751,018619,1265014,1,1,0
58752,039458,3448948,1,1,0
58753,039500,3452695,2,1,0
58754,039638,3455706,1,1,0
58756,039433,3443808,1,1,0
58757,039474,3454095,3,1,0
58758,039526,3454058,1,1,0
58759,039501,3447278,1,1,0
58760,038310,3454108,1,1,0
58763,039409,3443801,1,1,0
58765,039561,3444238,1,1,0
58767,038246,3453485,2,1,0
58768,039663,3507628,1,1,0
58769,036836,3247599,3,1,0
58770,038871,3455851,3,1,0
58772,038145,3449603,2,1,0
58775,039648,3460241,1,1,0
58776,028069,5771,1,1,0
58777,039685,3462294,1,1,0
58778,039687,3463198,1,1,0
58779,039756,3465671,1,1,0
58780,039684,3465747,1,1,0
58781,039810,3468576,1,1,0
58782,039751,3469382,1,1,0
58783,039823,3469483,1,1,0
58784,039963,3472308,1,1,0
58786,039726,3466020,1,1,0
58788,039475,3465417,1,1,0
58789,039634,3463182,2,1,0
58791,023984,3460114,2,1,0
58792,039432,3458460,1,1,0
58793,039372,3461794,1,1,0
58794,039831,3469891,1,1,0
58795,039275,3465700,3,1,0
58796,019855,3462028,1,1,0
58797,039804,3286935,1,1,0
58799,038800,3466462,6,1,0
58801,039750,3465962,1,1,0
58802,039734,3463376,1,1,0
58804,039860,3469780,1,1,0
58806,184905,1376365,1,1,0
58808,039938,3342317,6,1,0
58809,039431,3459995,3,1,0
58812,038534,3461188,1,1,0
58814,039816,3468934,3,1,0
58815,038363,3470081,2,1,0
58816,187551,2076686,3,1,0
58820,039807,3469511,2,1,0
58821,039856,3471496,3,1,0
58822,039805,3468333,1,1,0
58823,039830,3470157,1,1,0
58824,029531,2121310,3,1,0
58826,039657,3471489,3,1,0
58827,001263,3330834,1,1,0
58828,038239,3467893,1,1,0
58829,039872,3469795,1,1,0
58830,038396,3459984,3,1,0
58831,039720,3463492,3,1,0
58832,026579,3463271,1,1,0
58833,039342,3469921,1,1,0
58834,039574,3459282,1,1,0
58835,039735,3464410,3,1,0
58837,039852,3470155,1,1,0
58838,039646,3463346,3,1,0
58839,039290,3461175,1,1,0
58840,039376,3462562,1,1,0
58841,039633,3465240,1,1,0
58842,039749,3465309,2,1,0
58843,039575,3464889,1,1,0
58844,039647,3468169,1,1,0
58845,039469,3465351,3,1,0
58846,039739,3464591,3,1,0
58847,039748,3464668,1,1,0
58850,039456,3464604,2,1,0
58851,039262,3469523,1,1,1
58851,039262,3604266,3,0,1
58852,039345,3463290,1,1,0
58853,039595,3457989,1,1,0
58854,039619,3457928,1,1,0
58856,039822,3469267,1,1,0
58859,039552,3462618,1,1,0
58860,039642,3463304,1,1,0
58862,039307,3460932,1,1,0
58864,039693,3460912,6,1,0
58865,039728,3462910,1,1,0
58866,039809,3468184,1,1,0
58867,039962,3473011,3,1,0
58868,039598,3468068,3,1,0
58869,039599,3457433,1,1,0
58870,038400,3465195,6,1,0
58871,038508,3465382,1,1,0
58872,039992,3283368,1,1,0
58873,031942,3457936,1,1,0
58874,036995,3268225,1,1,0
58875,039871,3468436,1,1,0
58876,039649,3460009,1,1,0
58877,038612,3469298,1,1,0
58878,039178,3459376,3,1,0
58880,039764,3463370,2,1,0
58881,039683,3461168,1,1,0
58882,039819,3468241,1,1,0
58884,039791,3278227,1,1,0
58885,039659,3462932,1,1,0
58886,040353,3466878,1,1,0
58887,039026,3461783,2,1,0
58888,039722,3463358,3,1,0
58889,039287,3469575,3,1,0
58890,039354,3465029,1,1,0
58891,027251,3252849,1,1,0
58892,039789,3464199,1,1,0
58893,039623,3465360,3,1,0
58894,039665,3460242,1,1,0
58895,039869,3470013,1,1,0
58896,039907,3472329,1,1,0
58897,039818,3470068,1,1,0
58898,039862,3468611,3,1,0
58899,039753,3466166,3,1,0
58900,036773,3202295,4,1,0
58901,039632,3459971,1,1,0
58902,039774,3465778,1,1,0
58903,039746,3465191,1,1,0
58905,039806,3466031,1,1,0
58907,039546,3471987,1,1,0
58908,039820,3472272,1,1,0
58909,039867,3472300,1,1,0
58910,040248,3475407,1,1,0
58911,039811,3473944,1,1,0
58912,039895,3473797,1,1,0
58913,039948,3473857,3,1,0
58914,039942,3476467,1,1,0
58915,039961,3476866,1,1,0
58916,040323,3479965,3,1,0
58917,038442,3473633,3,1,0
58919,040072,3477467,2,1,0
58920,040008,3339374,10,1,0
58921,025476,3481843,1,1,0
58923,039592,3474087,1,1,0
58924,039821,3474702,1,1,0
58925,026630,3473963,1,1,0
58926,039064,3477995,1,1,0
58927,039910,3474055,1,1,0
58928,066042,3472355,1,1,0
58929,036213,3472164,3,1,0
58930,036481,3476170,2,1,0
58931,038443,3473682,3,1,0
58932,037364,3471467,1,1,0
58933,039721,3481078,1,1,0
58935,039941,3474726,1,1,0
58937,037866,3472291,1,1,0
58938,039949,3473454,2,1,0
58939,038223,3345123,1,1,0
58940,039631,10644,10,1,0
58941,039263,3477620,1,1,0
58942,039891,3472295,3,1,0
58943,107644,3472179,1,1,0
58944,038898,3471954,3,1,0
58945,039878,3474060,3,1,0
58946,040399,1212739,9,1,0
58947,039581,3472186,1,1,0
58949,039876,3472344,3,1,0
58952,039980,3476357,3,1,0
58953,039853,3472316,1,1,0
58954,040132,3478353,1,1,0
58956,039813,3470929,3,1,0
58957,039586,3472274,3,1,0
58958,038449,3472314,4,1,0
58959,038526,3477510,1,1,0
58960,039882,3474117,1,1,0
58961,039926,3478600,1,1,0
58962,039512,3472339,2,1,0
58963,039854,3475872,3,1,0
58964,033441,1986196,3,1,0
58966,039582,3471850,3,1,0
58970,038798,3472333,2,1,0
58971,039836,3474076,1,1,0
58972,039855,3471881,3,1,0
58974,039838,3474078,3,1,0
58975,039877,3472347,2,1,0
58977,040004,3476807,2,1,0
58978,038454,3472310,3,1,0
58979,039557,3473591,1,1,0
58980,039835,3474094,1,1,0
58981,033382,3471924,1,1,0
58982,039923,3472335,1,1,0
58983,038356,3472288,6,1,0
58984,039902,3472951,1,1,0
58985,039425,3471835,2,1,0
58986,039618,3474139,1,1,0
58987,039896,3472298,3,1,0
58988,178518,3478403,1,1,0
58989,039868,3474360,1,1,0
58990,040084,3478617,1,1,0
58991,039947,3474043,3,1,0
58992,039736,3470480,2,1,0
58994,038280,3477683,3,1,0
58995,039100,3472904,3,1,0
58996,038306,3479253,2,1,0
58997,037658,3325560,6,1,0
58998,039215,3444642,1,1,0
58999,039861,3472017,1,1,0
59000,039903,3472312,1,1,0
59001,186109,3479897,1,1,0
59002,039915,3479285,2,1,0
59004,038869,3474420,2,1,0
59005,039958,3472302,1,1,0
59006,038974,3663632,10,1,0
59008,039966,3477031,2,1,0
59009,108265,1106233,1,1,0
59011,039886,3476382,1,1,0
59012,039914,3474045,1,1,0
59013,027711,3474363,3,1,0
59014,038672,3473643,2,1,0
59016,038468,3472974,2,1,0
59017,038858,3477487,9,1,0
59018,040040,3477487,1,1,0
59019,039925,3472342,2,1,0
59020,038476,3471860,1,1,0
59021,040108,3130827,3,1,0
59022,040383,7773,1,1,0
59023,039391,3485298,1,1,0
59024,040292,3487310,1,1,0
59025,040417,3493098,1,1,0
59028,040304,3485832,2,1,0
59029,040128,3487782,2,1,0
59031,040428,3486496,1,1,0
59032,038518,3485422,1,1,0
59035,040249,3482120,3,1,0
59037,040327,3485780,3,1,0
59038,038290,3485788,3,1,0
59041,040334,3487385,3,1,0
59042,040251,3487436,2,1,0
59043,040080,3485377,3,1,0
59044,040264,3483728,1,1,0
59046,039897,3486400,1,1,0
59047,040329,3487754,2,1,0
59054,322154,2038343,1,1,0
59055,039452,3487101,3,1,0
59056,039585,3491186,2,1,0
59057,040303,3484200,3,1,0
59058,040253,3482899,1,1,0
59059,248780,742907,3,1,0
59061,040277,3482748,1,1,0
59062,039454,3486176,1,1,0
59064,182902,3483084,2,1,0
59065,038362,3487602,3,1,0
59066,039620,3484694,1,1,0
59067,039965,3481798,3,1,0
59068,040259,3484603,3,1,0
59069,040312,3487723,2,1,0
59071,040321,3485760,6,1,0
59072,039944,3485737,3,1,0
59073,039936,3489569,2,1,0
59074,040120,3482715,3,1,0
59075,040328,3485802,3,1,0
59077,040310,3484207,1,1,0
59078,040096,3492766,1,1,0
59081,040294,3485849,3,1,0
59083,017024,3486349,1,1,0
59084,039617,3485388,2,1,0
59085,039677,3487642,1,1,0
59087,039808,3487123,1,1,0
59089,039513,3323622,10,1,0
59090,038804,3489455,1,1,0
59091,163850,3485416,3,1,0
59093,040372,3489550,3,1,0
59094,034624,3489580,1,1,0
59095,040318,3487180,3,1,0
59096,040332,3488203,2,1,0
59097,039964,3484658,2,1,0
59098,040224,3482414,2,1,0
59099,040235,3481773,1,1,0
59100,038880,3489469,3,1,0
59101,106965,1092589,4,1,0
59102,040305,3486569,1,1,0
59104,039893,3482112,3,1,0
59105,040243,3482179,2,1,0
59106,038288,3379691,1,1,0
59108,040364,3492010,2,1,0
59110,040535,3497077,2,1,0
59111,039627,3500745,2,1,0
59113,040614,3504098,1,1,0
59114,040363,3497128,1,1,0
59116,040470,3495163,1,1,0
59117,165286,3495279,1,1,0
59118,035999,2809933,1,1,0
59119,039466,3496130,3,1,0
59120,170535,3499401,1,1,0
59121,040416,3503214,3,1,0
59122,039622,3497052,2,1,0
59123,040475,3495137,1,1,0
59124,036335,3473387,1,1,0
59125,040265,3494186,3,1,0
59126,040551,3497045,3,1,0
59129,040483,3497027,3,1,0
59131,039755,3496394,1,1,0
59132,039981,3495151,1,1,0
59133,345764,3311547,1,1,0
59134,038470,3496415,3,1,0
59135,040672,3501466,1,1,0
59136,040369,3500445,1,1,0
59138,039641,3498632,2,1,0
59139,040319,3497130,2,1,0
59140,037794,3337411,1,1,0
59141,040545,3494747,3,1,0
59144,040519,3495168,3,1,0
59145,040307,3495051,1,1,0
59146,039355,3496602,3,1,0
59148,039507,3499102,1,1,0
59149,040302,3495166,2,1,0
59153,040333,3499733,2,1,0
59154,040497,3499436,1,1,0
59156,034158,2918456,1,1,0
59157,038485,3497038,2,1,0
59160,038241,3496593,2,1,0
59161,040758,3513266,1,1,0
59162,040601,3503270,1,1,0
59163,040610,3505046,1,1,0
59165,040723,3506791,1,1,0
59167,040486,3505728,1,1,0
59168,039863,3510236,1,1,0
59170,186779,3507836,2,1,0
59171,040293,3511972,1,1,0
59172,018874,2420100,6,1,0
59173,040481,3506555,3,1,0
59174,040261,3507666,1,1,0
59176,033549,3512224,1,1,0
59177,040498,3509321,1,1,0
59179,040528,3512118,1,1,0
59181,284719,1588902,1,1,0
59185,165750,3507400,1,1,0
59187,040557,3504402,1,1,0
59188,039839,3505196,1,1,0
59190,040511,3510059,1,1,0
59191,040606,3507722,3,1,0
59192,178118,3509200,1,1,0
59193,040562,3507832,3,1,0
59194,025447,3507352,2,1,0
59195,040492,3509479,3,1,0
59196,039332,3505192,1,1,0
59198,036799,3511159,1,1,0
59199,183269,3508428,1,1,0
59200,038029,3356700,2,1,0
59201,035684,3095969,1,1,0
59213,037955,3507660,1,1,0
59214,040473,3504993,2,1,0
59216,040683,3509350,2,1,0
59217,041050,3522593,1,1,0
59218,041059,3523558,2,1,0
59220,040833,3520482,1,1,0
59222,324960,2685971,1,1,0
59223,039062,3517775,1,1,0
59224,182172,3518064,1,1,0
59225,040689,3515292,3,1,0
59227,040279,3516139,1,1,0
59229,177426,1987283,3,1,0
59232,183486,3522305,1,1,0
59234,040680,3513543,2,1,0
59235,040631,3513105,1,1,0
59236,186155,1792067,4,1,0
59237,040340,3514345,1,1,0
59238,026028,3515835,1,1,0
59240,108345,3515857,1,1,0
59241,066246,3516149,1,1,0
59242,037113,3277496,6,1,0
59244,040636,3513672,1,1,0
59247,164296,1201609,1,1,0
59248,040560,3525364,1,1,0
59251,041111,3523898,1,1,0
59255,040660,3526981,1,1,0
59258,034025,3528578,1,1,0
59261,176064,3525188,3,1,0
59262,040822,3524048,1,1,0
59263,015201,2167264,1,1,0
59265,041118,3528590,1,1,0
59266,178882,3523450,1,1,0
59268,186890,3528050,1,1,0
59269,039892,3522503,3,1,0
59270,035824,3523130,1,1,0
59272,041053,3525530,1,1,0
59274,040236,3527918,1,1,0
59275,040849,3522600,1,1,0
59276,040854,3526520,1,1,0
59277,030870,1649258,1,1,0
59278,040306,3531729,1,1,0
59279,041083,3532801,1,1,0
59280,039937,3529400,1,1,0
59281,040605,3530024,1,1,0
59282,038632,1027070,4,1,0
59283,345699,1210381,1,1,0
59286,041227,3531950,1,1,0
59287,041300,3387521,1,1,0
59289,036881,3299356,6,1,0
59290,040016,3529879,1,1,0
59291,041158,3530847,2,1,0
59292,041241,3531148,1,1,0
59294,041174,3531156,1,1,0
59296,041225,3530158,1,1,0
59299,040493,3530047,1,1,0
59300,036649,3532419,1,1,0
59301,041234,3631469,1,1,0
59302,040829,3532812,1,1,0
59303,041366,3544217,1,1,0
59306,041293,3542818,1,1,0
59308,041130,3538689,6,1,0
59311,035948,3539981,1,1,0
59312,021521,3537192,1,1,0
59313,041133,3540034,1,1,0
59315,041270,3539990,1,1,0
59318,325763,2809300,3,1,0
59321,040336,3538038,1,1,0
59324,041278,3542847,2,1,0
59329,036758,3242278,1,1,0
59332,041132,3552055,1,1,0
59335,040855,3553019,1,1,0
59336,041416,3553678,1,1,0
59338,023237,3550408,2,1,0
59340,040494,3552671,1,1,0
59342,038720,3547353,1,1,0
59343,035789,3552099,1,1,0
59344,165266,1040018,1,1,0
59347,040679,3556946,1,1,0
59350,040499,3556788,1,1,0
59351,040552,3557063,1,1,0
59352,040414,3557211,1,1,0
59353,182501,3556318,1,1,0
59354,037136,3286426,3,1,0
59356,041426,3556446,1,1,0
59357,022362,3554005,3,1,0
59358,041127,3560504,1,1,0
59359,036789,3560714,3,1,0
59360,038621,3433315,1,1,0
59361,041468,3561352,3,1,0
59362,041309,3561684,1,1,0
59367,035957,3395198,3,1,0
59368,041176,3562113,1,1,0
59369,041411,3555006,1,1,0
59370,039576,3555918,1,1,0
59371,041507,3558243,1,1,0
59378,041467,3555068,1,1,0
59380,041084,3565582,1,1,0
59381,041539,3570207,1,1,0
59384,041623,2063117,1,1,0
59385,041634,3569883,1,1,0
59387,170756,3565140,1,1,0
59388,166430,3566045,3,1,0
59389,036979,3275763,1,1,0
59390,039874,3567741,1,1,0
59391,041420,3572077,2,1,0
59394,039637,3448676,1,1,0
59395,041621,3569468,3,1,0
59397,039998,3564151,1,1,0
59398,041449,3566714,1,1,0
59399,040645,3569897,1,1,0
59400,065162,3565407,1,1,0
59401,040536,3566770,1,1,0
59403,041313,3569837,1,1,0
59404,170430,3569029,1,1,0
59406,041522,3565573,1,1,0
59408,040658,3564153,1,1,0
59409,041615,3574318,1,1,0
59410,041716,3577347,2,1,0
59412,041294,3570265,1,1,0
59413,041202,3573670,1,1,0
59416,038926,3572366,2,1,0
59417,038840,3572827,1,1,0
59418,036648,2945381,1,1,0
59422,024035,3572447,1,1,0
59424,028903,1630130,3,1,0
59426,036951,3267600,1,1,0
59433,027215,3588816,2,1,0
59434,041778,3590723,2,1,0
59435,041768,3581621,1,1,0
59436,041684,3582209,1,1,0
59437,041686,3580794,1,1,0
59438,349994,2817193,1,1,0
59441,038477,25654,1,1,0
59444,041835,3593719,1,1,0
59445,041817,3592085,3,1,0
59446,041818,3599725,2,1,0
59452,038276,3394273,6,1,1
59452,038276,3844681,6,1,1
59453,041886,3598868,1,1,0
59454,041856,3596081,1,1,0
59456,041878,3598524,1,1,0
59457,037820,2456770,10,1,0
59458,020342,3596070,2,1,0
59459,041688,3590396,1,1,0
59461,041448,3596138,1,1,0
59462,038648,3405155,3,1,0
59464,041901,3604128,1,1,0
59465,018017,1663560,1,1,0
59466,041797,3607343,2,1,0
59467,107393,1987012,3,1,0
59469,037025,3333449,3,1,0
59472,041616,3605199,1,1,0
59473,041538,3606899,1,1,0
59474,041056,3603168,1,1,0
59475,041884,3603182,2,1,0
59478,041782,3602848,2,1,0
59479,041996,3612582,1,1,0
59482,042032,3618591,1,1,0
59483,041082,3617130,1,1,0
59484,041545,3610574,1,1,0
59485,041936,3614202,1,1,0
59486,041238,3613575,2,1,0
59491,038715,3394291,6,1,0
59492,041979,3610292,1,1,0
59493,039401,3434975,9,1,0
59496,040651,3612552,1,1,0
59497,041295,3613972,1,1,0
59498,041916,3612764,1,1,0
59499,041685,3614483,1,1,0
59500,041998,3612770,1,1,0
59501,042027,30955,10,1,0
59502,041981,3622388,1,1,0
59503,042243,3630399,1,1,0
59505,003580,3631140,2,1,0
59510,039693,3460912,1,1,0
59512,166740,3627450,1,1,0
59514,042219,3625314,1,1,0
59521,042220,3626505,1,1,0
59522,107150,1720285,1,1,0
59523,042242,3627521,1,1,0
59526,182986,3625087,1,1,0
59528,328080,3472314,6,1,0
59530,041389,3629030,1,1,0
59535,032918,3637527,2,1,0
59537,032671,3635070,1,1,0
59538,041733,3635906,1,1,0
59540,042339,3637239,1,1,0
59543,017602,3638780,2,1,0
59547,041957,3631166,1,1,0
59552,042847,3639535,1,1,0
59554,042848,3637267,2,1,0
59557,042892,3640951,1,1,0
59558,042950,3649627,1,1,0
59559,041897,3640549,1,1,0
59560,042033,3647723,2,1,0
59561,042945,3645848,1,1,0
59562,162307,3643425,3,1,0
59563,041636,3644329,1,1,0
59564,178644,3641209,1,1,0
59566,029478,2979,2,1,0
59567,041220,3643913,1,1,0
59570,042024,3641104,2,1,0
59572,042314,3647198,2,1,0
59576,043023,3654298,1,1,0
59577,043026,3659640,1,1,0
59578,043057,3660704,1,1,0
59579,042984,3654645,1,1,0
59580,042856,3658990,1,1,0
59581,040501,3658992,1,1,0
59585,038396,3459984,3,1,0
59586,042987,3655758,1,1,0
59590,042970,3653661,1,1,0
59591,043059,3658759,1,1,0
59593,039991,3659267,1,1,0
59594,027186,3665497,1,1,0
59595,043100,3668672,1,1,0
59597,043092,3667701,1,1,0
59599,043113,3669967,1,1,0
59600,043091,3663667,1,1,0
59602,043116,3662993,1,1,0
59603,141099,916450,3,1,0
59605,041687,3667305,1,1,0
59606,042231,3667340,1,1,0
59611,038790,3663634,1,1,0
59612,042890,3663811,1,1,0
59613,043137,3666294,1,1,0
59615,037819,3341525,1,1,0
59616,041953,3672977,1,1,0
59618,162759,3670377,1,1,0
59619,042891,3669898,1,1,0
59621,043186,3670563,1,1,0
59622,043128,3673378,1,1,0
59623,041474,3674534,1,1,0
59624,043099,3674478,2,1,0
59625,333070,3063800,1,1,0
59626,343592,1901810,3,1,0
59628,043191,3679400,1,1,0
59639,042043,3676188,1,1,0
59641,043288,3685328,1,1,0
59642,024310,3715064,1,1,0
59643,043360,3689264,1,1,0
59644,043197,3689160,1,1,0
59645,043236,3689036,2,1,0
59646,185448,1576741,4,1,0
59650,038800,3466462,1,1,0
59654,026366,3686252,1,1,0
59655,043382,3688710,1,1,0
59656,043316,3684926,1,1,0
59659,178413,3685422,1,1,0
59661,041885,3686776,1,1,0
59662,043287,3684127,1,1,0
59664,043284,3682212,1,1,0
59665,043289,3684232,1,1,0
59667,043009,3686750,1,1,0
59669,042910,3689156,1,1,0
59672,043198,3694161,2,1,0
59673,043521,3698667,1,1,0
59681,039018,3408934,9,1,0
59683,043404,3690418,1,1,0
59684,043507,3695790,1,1,0
59685,043134,3695004,1,1,0
59690,043211,3695407,1,1,0
59693,043152,3695252,1,1,0
59695,038370,3366592,1,1,0
59697,043120,3688563,1,1,0
59698,180401,1235246,3,1,0
59699,041153,3691916,1,1,0
59701,042971,3690145,1,1,0
59704,043234,3690647,1,1,0
59705,043108,3690649,1,1,0
59706,039436,3695291,1,1,0
59710,043279,3701536,1,1,0
59711,043385,3698691,1,1,0
59712,043555,3701101,1,1,0
59713,043435,3701553,1,1,0
59714,043190,3702698,1,1,0
59715,043386,3703586,1,1,0
59716,043651,3706701,1,1,0
59717,041896,3698057,1,1,0
59718,043038,3702610,1,1,0
59719,040321,3485760,1,1,0
59723,018164,3703591,1,1,0
59726,043578,3700985,2,1,0
59727,042213,3700657,3,1,0
59734,034048,3716817,3,1,0
59737,036392,3715032,3,1,0
59741,042977,3707310,1,1,0
59743,043719,3711253,1,1,0
59745,033195,1985441,3,1,0
59746,043159,3711269,1,1,0
59747,043709,3714549,1,1,0
59749,043210,3714568,2,1,0
59750,186553,3714613,1,1,0
59754,043858,3723906,1,1,0
59755,039916,3724376,1,1,0
59756,043889,3726176,1,1,0
59757,043861,3724313,1,1,0
59760,043574,3726337,1,1,0
59766,038400,3465195,1,1,0
59778,043884,3645943,2,1,0
59779,043879,3723982,1,1,0
59781,043849,3721207,1,1,0
59782,043784,3718952,1,1,0
59787,243174,1683944,6,1,0
59789,037809,3341866,3,1,0
59790,042893,3733207,1,1,0
59792,033812,3731880,1,1,0
59793,042214,3731762,1,1,0
59794,043837,3726414,1,1,0
59795,034970,3728463,1,1,0
59798,043888,3726522,1,1,0
59799,043843,3729358,1,1,0
59800,043792,3729761,1,1,0
59801,043928,3729741,1,1,0
59803,043860,3730108,1,1,0
59805,041982,3734849,1,1,0
59806,035160,3736078,1,1,0
59807,038356,3472288,1,1,0
59809,043917,3728061,1,1,0
59811,038327,2588139,10,1,0
59812,045094,3764797,1,1,0
59813,045097,3765487,1,1,0
59814,045167,3770293,1,1,0
59815,045169,3770955,2,1,0
59816,045187,3770547,1,1,0
59819,038222,3375802,1,1,0
59823,037363,3769428,1,1,0
59824,045048,3765591,1,1,0
59825,045157,3769396,1,1,0
59828,043904,3767875,1,1,0
59833,040689,3911639,6,1,0
59835,045238,3775341,1,1,0
59836,043589,3775533,1,1,0
59837,045232,3778874,1,1,0
59838,045223,3778808,1,1,0
59840,045265,3782322,1,1,0
59841,045281,3782351,1,1,0
59842,043674,3783108,1,1,0
59844,036603,3234105,4,1,0
59848,045151,3773502,1,1,0
59849,038275,3362779,1,1,0
59851,045070,3770990,1,1,0
59858,045081,3778847,1,1,0
59859,022116,3775437,1,1,0
59860,356289,3618674,4,1,0
59866,045388,3251592,1,1,0
59867,045327,3795268,1,1,0
59868,045373,3795197,1,1,0
59869,045220,3784062,1,1,0
59870,043588,3790530,1,1,0
59871,045158,3787677,1,1,0
59872,045319,3788373,1,1,0
59873,045320,3788416,1,1,0
59874,185181,3784647,1,1,0
59875,040545,3494747,1,1,0
59881,043457,3800150,1,1,0
59884,045300,3784735,1,1,0
59885,038245,3788359,1,1,0
59888,043515,3802876,1,1,0
59889,045462,3806113,1,1,0
59890,045458,3811086,1,1,0
59891,283184,3819371,3,1,0
59892,013710,1648593,3,1,0
59897,035770,3806111,3,1,0
59898,045445,3813349,1,1,0
59900,045467,3806117,1,1,0
59903,050243,3811815,1,1,0
59904,045384,3804068,1,1,0
59905,045447,3813333,1,1,0
59906,045389,3806731,2,1,0
59908,043915,3801823,1,1,0
59909,040252,3806783,1,1,0
59911,332179,3030491,6,1,0
59912,050260,3813377,3,1,0
59913,045415,3806737,1,1,0
59914,045448,3804674,1,1,0
59915,045412,3802715,1,1,0
59917,050248,3812101,1,1,0
59918,050313,3818340,1,1,0
59919,050290,3827400,1,1,0
59920,050389,3828228,3,1,0
59921,050345,3828557,1,1,0
59922,045397,3832428,1,1,0
59924,034526,3823905,1,1,0
59927,038930,2961367,1,1,0
59934,050361,3825572,2,1,0
59937,037901,3347033,1,1,0
59938,038617,3825472,1,1,0
59939,043760,2651661,9,1,0
59941,045301,3828213,1,1,0
59945,041459,3831269,1,1,0
59948,050335,3821648,1,1,0
59956,050299,3819899,3,1,0
59957,043737,3819896,1,1,0
59958,040416,3503214,3,1,0
59959,050311,3823899,1,1,0
59960,043758,3832085,2,1,0
59962,050352,3831638,2,1,0
59963,045444,3835274,2,1,0
59964,050195,3839306,1,1,0
59965,045390,3837634,1,1,0
59966,038056,3356108,1,1,0
59969,038263,3837669,1,1,0
59970,045096,3832299,1,1,0
59971,045442,3846427,3,1,0
59972,017816,3839385,2,1,0
59975,050300,3832304,1,1,0
59978,034645,3835756,1,1,0
59981,050297,3846417,1,1,0
59982,050344,3835882,1,1,0
59985,050688,3860963,1,1,0
59986,050721,3862891,1,1,0
59987,041799,3860166,2,1,0
59988,043421,3860104,1,1,0
59989,043935,3855636,1,1,0
59990,043541,3855631,1,1,0
59991,043442,3854879,1,1,0
59992,050478,3860959,1,1,0
59995,050516,3853948,1,1,0
59996,050567,3860092,1,1,0
59997,050284,3856997,1,1,0
59998,041130,3538689,1,1,0
60004,050526,3854204,3,1,0
60007,050280,3850870,1,1,0
60009,050371,3850873,1,1,0
60012,050517,3854205,1,1,0
60014,050617,3863114,1,1,0
60015,039913,3865962,2,1,0
60017,045098,3863051,1,1,0
60018,050838,3876884,1,1,0
60019,050659,3864025,1,1,0
60021,050619,3863112,1,1,0
60022,043859,3871501,1,1,0
60023,050831,3872085,1,1,0
60024,050720,3863125,1,1,0
60025,050798,3870480,3,1,0
60027,050706,3872056,3,1,0
